Subject,SessionDate,SessionTime,Sex,SexNum,Age,NativeLanguage,watch_movies,enjoy_scary_movies,watch_scary_movies,TV_with_screams,know_about_movies_actors,know_video_gmes,play_action_vid_gmes,confid_about_scrms_expt,diff_making_choice_expt,reading_emotions,CambridgeBehaviourScale,Trial,SoundFile2,StimType,Duration_1,Duration_2,Sound_End_Time,ScreamerSex,CorrectAnswer,Stimulus.RESP,ACC,Stimulus.RT,Actual_Latency
44,1-Feb-12,4:27:06 PM,Female,0.00,18,Chinese,3,1,1,2,2,1,1,4,4,3,33,15,DifferentVocalizer_19,2.00,1794.00,1044.00,5306.00,0.00,2,1,0.00,7234,1928.00
44,1-Feb-12,4:27:06 PM,Female,0.00,18,Chinese,3,1,1,2,2,1,1,4,4,3,33,33,DifferentVocalizer_20,2.00,916.00,1046.00,3982.00,0.00,2,2,1.00,4436,454.00
44,1-Feb-12,4:27:06 PM,Female,0.00,18,Chinese,3,1,1,2,2,1,1,4,4,3,33,48,DifferentVocalizer_21,2.00,916.00,1046.00,3982.00,0.00,2,2,1.00,5187,1205.00
44,1-Feb-12,4:27:06 PM,Female,0.00,18,Chinese,3,1,1,2,2,1,1,4,4,3,33,12,DifferentVocalizer_22,2.00,916.00,757.00,4117.00,0.00,2,2,1.00,5257,1140.00
44,1-Feb-12,4:27:06 PM,Female,0.00,18,Chinese,3,1,1,2,2,1,1,4,4,3,33,46,DifferentVocalizer_23,2.00,2581.00,2362.00,7251.00,0.00,2,1,0.00,7534,283.00
44,1-Feb-12,4:27:06 PM,Female,0.00,18,Chinese,3,1,1,2,2,1,1,4,4,3,33,23,DifferentVocalizer_24,2.00,1290.00,1300.00,4623.00,0.00,2,2,1.00,5331,708.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,17,DurationModified_1,0.00,1516.00,1006.00,5927.00,0.00,1,1,1.00,6568,641.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,42,DurationModified_2,0.00,1024.00,536.00,4611.00,0.00,1,1,1.00,5359,748.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,59,DurationModified_3,0.00,2756.00,1830.00,8340.00,0.00,1,1,1.00,8989,649.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,57,DurationModified_4,0.00,839.00,973.00,4337.00,0.00,1,1,1.00,4805,468.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,24,DurationModified_5,0.00,4599.00,3951.00,10891.00,0.00,1,1,1.00,11461,570.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,46,DurationModified_6,0.00,420.00,382.00,2895.00,1.00,1,1,1.00,3613,718.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,53,DurationModified_7,0.00,2579.00,1297.00,6154.00,0.00,1,1,1.00,6952,798.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,47,DurationModified_8,0.00,3662.00,3013.00,9210.00,0.00,1,1,1.00,9813,603.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,30,DurationModified_9,0.00,1583.00,1321.00,5504.00,0.00,1,1,1.00,5753,249.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,45,DurationModified_10,0.00,2888.00,3611.00,9173.00,1.00,1,1,1.00,9972,799.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,5,DurationModified_11,0.00,2938.00,3324.00,8308.00,0.00,1,1,1.00,8710,402.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,7,DurationModified_12,0.00,1900.00,1279.00,5285.00,0.00,1,1,1.00,6274,989.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,32,SameVocalizer_1,1.00,1163.00,1175.00,5347.00,1.00,1,1,1.00,5187,-160.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,13,SameVocalizer_2,1.00,950.00,1175.00,4623.00,1.00,1,1,1.00,6647,2024.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,31,SameVocalizer_3,1.00,950.00,1084.00,5338.00,1.00,1,1,1.00,5425,87.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,26,SameVocalizer_4,1.00,1163.00,1175.00,6044.00,1.00,1,1,1.00,6764,720.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,1,SameVocalizer_5,1.00,1250.00,870.00,4270.00,0.00,1,1,1.00,5353,1083.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,20,SameVocalizer_6,1.00,1305.00,1044.00,4409.00,0.00,1,1,1.00,5336,927.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,36,SameVocalizer_7,1.00,1305.00,891.00,4439.00,0.00,1,1,1.00,4983,544.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,49,SameVocalizer_8,1.00,487.00,468.00,3307.00,1.00,1,1,1.00,4592,1285.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,48,SameVocalizer_9,1.00,1818.00,1794.00,5841.00,1.00,1,1,1.00,6434,593.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,28,SameVocalizer_10,1.00,466.00,496.00,3212.00,1.00,1,1,1.00,3805,593.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,52,SameVocalizer_11,1.00,496.00,636.00,3415.00,1.00,1,1,1.00,4154,739.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,40,SameVocalizer_12,1.00,1752.00,2024.00,5978.00,0.00,1,2,0.00,7308,1330.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,25,SameVocalizer_13,1.00,1418.00,1326.00,5210.00,0.00,1,1,1.00,6058,848.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,50,SameVocalizer_14,1.00,677.00,679.00,3760.00,0.00,1,1,1.00,4500,740.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,27,SameVocalizer_15,1.00,677.00,990.00,4003.00,0.00,1,1,1.00,4694,691.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,4,SameVocalizer_16,1.00,3636.00,4663.00,10677.00,0.00,1,1,1.00,11479,802.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,35,SameVocalizer_17,1.00,1635.00,1326.00,5182.00,0.00,1,1,1.00,5853,671.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,23,SameVocalizer_18,1.00,533.00,659.00,3443.00,0.00,1,1,1.00,4204,761.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,41,SameVocalizer_19,1.00,2078.00,1955.00,6320.00,0.00,1,1,1.00,7333,1013.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,44,SameVocalizer_20,1.00,2050.00,1517.00,5594.00,0.00,1,1,1.00,6263,669.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,54,SameVocalizer_21,1.00,898.00,1517.00,4555.00,0.00,1,2,0.00,5089,534.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,60,SameVocalizer_22,1.00,641.00,389.00,3506.00,0.00,1,1,1.00,4023,517.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,19,SameVocalizer_23,1.00,6076.00,7904.00,16542.00,0.00,1,1,1.00,17548,1006.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,15,SameVocalizer_24,1.00,1290.00,1262.00,4642.00,0.00,1,1,1.00,5890,1248.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,9,DifferentVocalizer_1,2.00,893.00,679.00,3725.00,0.00,2,1,0.00,4492,767.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,51,DifferentVocalizer_2,2.00,1351.00,1084.00,4823.00,1.00,2,2,1.00,5210,387.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,21,DifferentVocalizer_3,2.00,1351.00,1175.00,5427.00,1.00,2,2,1.00,5864,437.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,38,DifferentVocalizer_4,2.00,891.00,665.00,3640.00,0.00,2,2,1.00,4122,482.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,56,DifferentVocalizer_5,2.00,1818.00,1831.00,5708.00,1.00,2,2,1.00,6103,395.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,8,DifferentVocalizer_6,2.00,487.00,371.00,3323.00,1.00,2,2,1.00,3977,654.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,16,DifferentVocalizer_7,2.00,2923.00,2782.00,8110.00,1.00,2,1,0.00,9036,926.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,43,DifferentVocalizer_8,2.00,636.00,749.00,3523.00,1.00,2,2,1.00,4534,1011.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,11,DifferentVocalizer_9,2.00,1726.00,1134.00,6700.00,0.00,2,2,1.00,7407,707.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,18,DifferentVocalizer_10,2.00,888.00,870.00,4015.00,0.00,2,2,1.00,4707,692.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,39,DifferentVocalizer_11,2.00,677.00,893.00,3824.00,0.00,2,1,0.00,5155,1331.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,34,DifferentVocalizer_12,2.00,3365.00,4632.00,10086.00,1.00,2,2,1.00,9785,-301.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,3,DifferentVocalizer_13,2.00,1326.00,1301.00,4776.00,0.00,2,2,1.00,5475,699.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,29,DifferentVocalizer_14,2.00,1583.00,1517.00,5407.00,0.00,2,2,1.00,5951,544.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,2,DifferentVocalizer_15,2.00,487.00,562.00,3424.00,1.00,2,2,1.00,5557,2133.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,55,DifferentVocalizer_16,2.00,945.00,1259.00,4568.00,0.00,2,1,0.00,5686,1118.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,14,DifferentVocalizer_17,2.00,645.00,420.00,3120.00,0.00,2,2,1.00,4599,1479.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,12,DifferentVocalizer_18,2.00,1170.00,1173.00,5887.00,0.00,2,1,0.00,6523,636.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,58,DifferentVocalizer_19,2.00,1794.00,1044.00,5306.00,0.00,2,1,0.00,5904,598.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,22,DifferentVocalizer_20,2.00,916.00,1046.00,3982.00,0.00,2,2,1.00,4401,419.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,33,DifferentVocalizer_21,2.00,916.00,1046.00,3982.00,0.00,2,2,1.00,4443,461.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,10,DifferentVocalizer_22,2.00,916.00,757.00,4117.00,0.00,2,1,0.00,1877,-2240.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,37,DifferentVocalizer_23,2.00,2581.00,2362.00,7251.00,0.00,2,1,0.00,7868,617.00
45,2-Feb-12,10:10:42 AM,Female,0.00,19,English,3,1,1,1,2,1,1,3,2,2,45,6,DifferentVocalizer_24,2.00,1290.00,1300.00,4623.00,0.00,2,2,1.00,5635,1012.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,60,DurationModified_1,0.00,1516.00,1006.00,5927.00,0.00,1,1,1.00,6081,154.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,56,DurationModified_2,0.00,1024.00,536.00,4611.00,0.00,1,1,1.00,4972,361.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,54,DurationModified_3,0.00,2756.00,1830.00,8340.00,0.00,1,1,1.00,8494,154.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,41,DurationModified_4,0.00,839.00,973.00,4337.00,0.00,1,1,1.00,4532,195.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,9,DurationModified_5,0.00,4599.00,3951.00,10891.00,0.00,1,1,1.00,11281,390.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,21,DurationModified_6,0.00,420.00,382.00,2895.00,1.00,1,1,1.00,3438,543.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,55,DurationModified_7,0.00,2579.00,1297.00,6154.00,0.00,1,1,1.00,6972,818.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,13,DurationModified_8,0.00,3662.00,3013.00,9210.00,0.00,1,1,1.00,9598,388.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,50,DurationModified_9,0.00,1583.00,1321.00,5504.00,0.00,1,1,1.00,5630,126.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,32,DurationModified_10,0.00,2888.00,3611.00,9173.00,1.00,1,1,1.00,9528,355.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,6,DurationModified_11,0.00,2938.00,3324.00,8308.00,0.00,1,1,1.00,8075,-233.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,35,DurationModified_12,0.00,1900.00,1279.00,5285.00,0.00,1,1,1.00,5560,275.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,19,SameVocalizer_1,1.00,1163.00,1175.00,5347.00,1.00,1,1,1.00,5555,208.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,52,SameVocalizer_2,1.00,950.00,1175.00,4623.00,1.00,1,1,1.00,5686,1063.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,4,SameVocalizer_3,1.00,950.00,1084.00,5338.00,1.00,1,1,1.00,5411,73.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,10,SameVocalizer_4,1.00,1163.00,1175.00,6044.00,1.00,1,1,1.00,6680,636.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,53,SameVocalizer_5,1.00,1250.00,870.00,4270.00,0.00,1,1,1.00,5800,1530.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,25,SameVocalizer_6,1.00,1305.00,1044.00,4409.00,0.00,1,1,1.00,4896,487.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,8,SameVocalizer_7,1.00,1305.00,891.00,4439.00,0.00,1,1,1.00,4534,95.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,46,SameVocalizer_8,1.00,487.00,468.00,3307.00,1.00,1,1,1.00,3875,568.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,17,SameVocalizer_9,1.00,1818.00,1794.00,5841.00,1.00,1,1,1.00,6786,945.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,58,SameVocalizer_10,1.00,466.00,496.00,3212.00,1.00,1,1,1.00,3486,274.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,51,SameVocalizer_11,1.00,496.00,636.00,3415.00,1.00,1,1,1.00,3822,407.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,23,SameVocalizer_12,1.00,1752.00,2024.00,5978.00,0.00,1,2,0.00,6860,882.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,36,SameVocalizer_13,1.00,1418.00,1326.00,5210.00,0.00,1,1,1.00,5279,69.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,29,SameVocalizer_14,1.00,677.00,679.00,3760.00,0.00,1,1,1.00,3949,189.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,15,SameVocalizer_15,1.00,677.00,990.00,4003.00,0.00,1,1,1.00,4911,908.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,45,SameVocalizer_16,1.00,3636.00,4663.00,10677.00,0.00,1,1,1.00,11054,377.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,11,SameVocalizer_17,1.00,1635.00,1326.00,5182.00,0.00,1,1,1.00,5371,189.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,40,SameVocalizer_18,1.00,533.00,659.00,3443.00,0.00,1,1,1.00,3862,419.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,24,SameVocalizer_19,1.00,2078.00,1955.00,6320.00,0.00,1,1,1.00,7038,718.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,28,SameVocalizer_20,1.00,2050.00,1517.00,5594.00,0.00,1,1,1.00,6107,513.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,7,SameVocalizer_21,1.00,898.00,1517.00,4555.00,0.00,1,1,1.00,6099,1544.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,43,SameVocalizer_22,1.00,641.00,389.00,3506.00,0.00,1,1,1.00,3837,331.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,22,SameVocalizer_23,1.00,6076.00,7904.00,16542.00,0.00,1,1,1.00,17077,535.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,16,SameVocalizer_24,1.00,1290.00,1262.00,4642.00,0.00,1,2,0.00,5607,965.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,31,DifferentVocalizer_1,2.00,893.00,679.00,3725.00,0.00,2,1,0.00,4301,576.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,38,DifferentVocalizer_2,2.00,1351.00,1084.00,4823.00,1.00,2,1,0.00,5222,399.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,5,DifferentVocalizer_3,2.00,1351.00,1175.00,5427.00,1.00,2,1,0.00,5553,126.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,30,DifferentVocalizer_4,2.00,891.00,665.00,3640.00,0.00,2,2,1.00,4294,654.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,44,DifferentVocalizer_5,2.00,1818.00,1831.00,5708.00,1.00,2,1,0.00,6727,1019.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,59,DifferentVocalizer_6,2.00,487.00,371.00,3323.00,1.00,2,2,1.00,3672,349.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,37,DifferentVocalizer_7,2.00,2923.00,2782.00,8110.00,1.00,2,1,0.00,8000,-110.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,39,DifferentVocalizer_8,2.00,636.00,749.00,3523.00,1.00,2,2,1.00,4316,793.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,42,DifferentVocalizer_9,2.00,1726.00,1134.00,6700.00,0.00,2,2,1.00,6990,290.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,57,DifferentVocalizer_10,2.00,888.00,870.00,4015.00,0.00,2,2,1.00,4357,342.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,26,DifferentVocalizer_11,2.00,677.00,893.00,3824.00,0.00,2,2,1.00,4775,951.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,3,DifferentVocalizer_12,2.00,3365.00,4632.00,10086.00,1.00,2,1,0.00,10830,744.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,47,DifferentVocalizer_13,2.00,1326.00,1301.00,4776.00,0.00,2,1,0.00,5160,384.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,34,DifferentVocalizer_14,2.00,1583.00,1517.00,5407.00,0.00,2,2,1.00,5728,321.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,27,DifferentVocalizer_15,2.00,487.00,562.00,3424.00,1.00,2,1,0.00,4164,740.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,49,DifferentVocalizer_16,2.00,945.00,1259.00,4568.00,0.00,2,1,0.00,5634,1066.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,1,DifferentVocalizer_17,2.00,645.00,420.00,3120.00,0.00,2,1,0.00,4633,1513.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,48,DifferentVocalizer_18,2.00,1170.00,1173.00,5887.00,0.00,2,2,1.00,5653,-234.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,18,DifferentVocalizer_19,2.00,1794.00,1044.00,5306.00,0.00,2,1,0.00,6209,903.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,14,DifferentVocalizer_20,2.00,916.00,1046.00,3982.00,0.00,2,2,1.00,5897,1915.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,12,DifferentVocalizer_21,2.00,916.00,1046.00,3982.00,0.00,2,2,1.00,4671,689.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,33,DifferentVocalizer_22,2.00,916.00,757.00,4117.00,0.00,2,2,1.00,4381,264.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,20,DifferentVocalizer_23,2.00,2581.00,2362.00,7251.00,0.00,2,1,0.00,7521,270.00
46,2-Feb-12,11:48:02 AM,Female,0.00,21,English,4,3,1,2,4,2,1,4,3,3,53,2,DifferentVocalizer_24,2.00,1290.00,1300.00,4623.00,0.00,2,1,0.00,5526,903.00
47,3-Feb-12,1:11:44 PM,Female,0.00,19,English,5,4,2,2,2,1,1,3,3,3,49,43,DurationModified_1,0.00,1516.00,1006.00,5927.00,0.00,1,1,1.00,6659,732.00
47,3-Feb-12,1:11:44 PM,Female,0.00,19,English,5,4,2,2,2,1,1,3,3,3,49,41,DurationModified_2,0.00,1024.00,536.00,4611.00,0.00,1,1,1.00,5315,704.00
47,3-Feb-12,1:11:44 PM,Female,0.00,19,English,5,4,2,2,2,1,1,3,3,3,49,36,DurationModified_3,0.00,2756.00,1830.00,8340.00,0.00,1,1,1.00,8608,268.00
47,3-Feb-12,1:11:44 PM,Female,0.00,19,English,5,4,2,2,2,1,1,3,3,3,49,58,DurationModified_4,0.00,839.00,973.00,4337.00,0.00,1,1,1.00,4902,565.00
47,3-Feb-12,1:11:44 PM,Female,0.00,19,English,5,4,2,2,2,1,1,3,3,3,49,52,DurationModified_5,0.00,4599.00,3951.00,10891.00,0.00,1,1,1.00,11173,282.00
47,3-Feb-12,1:11:44 PM,Female,0.00,19,English,5,4,2,2,2,1,1,3,3,3,49,16,DurationModified_6,0.00,420.00,382.00,2895.00,1.00,1,1,1.00,4233,1338.00
47,3-Feb-12,1:11:44 PM,Female,0.00,19,English,5,4,2,2,2,1,1,3,3,3,49,54,DurationModified_7,0.00,2579.00,1297.00,6154.00,0.00,1,1,1.00,7088,934.00
47,3-Feb-12,1:11:44 PM,Female,0.00,19,English,5,4,2,2,2,1,1,3,3,3,49,12,DurationModified_8,0.00,3662.00,3013.00,9210.00,0.00,1,1,1.00,10367,1157.00
47,3-Feb-12,1:11:44 PM,Female,0.00,19,English,5,4,2,2,2,1,1,3,3,3,49,15,DurationModified_9,0.00,1583.00,1321.00,5504.00,0.00,1,1,1.00,6117,613.00
